id	name	signal
200	ENSP00000284981	0.5025285473049786
201	ENSP00000290277	0.17854795161679576
202	ENSP00000333496	0.9184375354602523
203	ENSP00000433295	0.24224939520042324
204	ENSP00000357067	0.9219976836511476
205	ENSP00000427120	0.7028451700360794
206	ENSP00000340684	0.0930629989470801
207	ENSP00000367309	0.2537720224125301
208	ENSP00000354612	0.08099832921608825
209	ENSP00000356438	0.012886677252233514
210	ENSP00000251849	0.3293324395529064
211	ENSP00000288602	0.48643529147112025
212	ENSP00000250018	0.19981388347316273
213	ENSP00000311032	0.4354715866638971
214	ENSP00000260191	0.8431911966987621
215	ENSP00000417901	0.6343922243952335
216	ENSP00000306866	0.3188400575316873
217	ENSP00000037243	0.496656879156399
218	ENSP00000379845	0.7737610648220461
219	ENSP00000266458	0.4769377369201637
220	ENSP00000366233	0.6869147512118381
221	ENSP00000393097	0.9783979778667578
222	ENSP00000421828	0.9309141483022959
223	ENSP00000359337	0.9808608637783559
224	ENSP00000264318	0.7941050784770939
225	ENSP00000335592	0.9719074154887036
226	ENSP00000274545	0.9983045657530503
227	ENSP00000367848	0.9615860475403396
228	ENSP00000359353	0.07993522234588193
229	ENSP00000295452	0.9696200586549619
230	ENSP00000410732	0.9867983493129318
231	ENSP00000479113	0.9129906300089387
232	ENSP00000430100	0.05134378774909117
233	ENSP00000350928	0.9739419411253103
234	ENSP00000365437	0.9761568058967771
235	ENSP00000469332	0.81459347209731
236	ENSP00000328875	0.3661016403240265
237	ENSP00000362680	0.380389978381905
238	ENSP00000334002	0.7238238506985559
239	ENSP00000259455	0.9874279626515343
240	ENSP00000354511	0.30363782996530286
241	ENSP00000264110	0.4836410637331156
242	ENSP00000364349	0.3508638042550696
243	ENSP00000229795	0.2599943571918172
244	ENSP00000304643	0.19139663617286418
245	ENSP00000377353	0.8577457868300093
246	ENSP00000354859	0.9054649897479082
247	ENSP00000373169	0.9543973941368079
248	ENSP00000176183	0.47347626860577396
249	ENSP00000306129	0.8705310024955205
250	ENSP00000305742	0.4654262371099546
251	ENSP00000334051	0.7580405470629278
252	ENSP00000375080	0.44873719744276047
253	ENSP00000222330	0.43319717630301513
254	ENSP00000324806	0.6166864163678584
255	ENSP00000408979	0.905478926166691
256	ENSP00000307078	0.40410662432294603
257	ENSP00000393379	0.9645998405186759
258	ENSP00000384517	0.3852556145343306
259	ENSP00000403701	0.357671035596424
260	ENSP00000252939	0.9847168945210257
261	ENSP00000369689	9.133688659193534e-4
262	ENSP00000326031	0.24885702067854645
263	ENSP00000378769	0.3405809932655377
264	ENSP00000341779	0.35735056630809614
265	ENSP00000261475	0.47376668300586205
266	ENSP00000418447	0.4486645610860034
267	ENSP00000221138	0.493403373146187
268	ENSP00000324804	0.40232285666704637
269	ENSP00000311344	0.34783042842501044
270	ENSP00000325074	0.3774167264588385
271	ENSP00000377936	0.9257255307990448
272	ENSP00000335083	0.7785709590185315
273	ENSP00000264977	0.4381086967574924
274	ENSP00000261461	0.2006781771040846
275	ENSP00000164133	0.5706580411633428
276	ENSP00000412324	0.3868591606051419
277	ENSP00000417963	0.4108964806604371
278	ENSP00000337641	0.5675332449792161
279	ENSP00000399970	0.4156825460432428
280	ENSP00000378974	0.5911798517437868
281	ENSP00000333685	0.7038856747992331
282	ENSP00000394560	0.5401903759274859
283	ENSP00000352157	0.8172941920677604
284	ENSP00000211287	0.13079246188274396
285	ENSP00000215659	0.5072391015935466
286	ENSP00000303540	0.967265385415331
287	ENSP00000370571	0.42786900222086743
288	ENSP00000315299	0.004348907084251646
289	ENSP00000254079	0.6652450251099224
290	ENSP00000419081	0.4892675885357425
291	ENSP00000308741	0.4146792964754191
292	ENSP00000396045	0.6135667154561021
293	ENSP00000371886	0.4120092384177765
294	ENSP00000407546	0.528625366267208
295	ENSP00000349467	0.643045497030222
296	ENSP00000272298	0.5590384831323454
297	ENSP00000291295	0.6711207662788103
298	top	0
299	bot	0
