id	name	signal
103	ENSP00000290472	0.021838675589996477
104	ENSP00000428994	0.9649756931688037
105	ENSP00000296526	0.943055419379797
106	ENSP00000481554	0.9241084759656242
107	ENSP00000282499	0.9757039343857797
108	ENSP00000382791	0.9358905463806185
109	ENSP00000397026	0.9624543055086127
110	ENSP00000362183	0.9385631775984433
111	ENSP00000435648	0.8251824311418269
112	ENSP00000262895	0.7753608184616633
113	ENSP00000360608	0.9891991345191551
114	ENSP00000379818	0.8990131849437248
115	ENSP00000477455	0.9972629063914203
116	ENSP00000293190	0.8362995164733998
117	ENSP00000263269	0.8866572372180007
118	ENSP00000354896	0.9744852378520664
119	ENSP00000378492	0.8838318983257378
120	ENSP00000355316	0.9924346530891484
121	ENSP00000440556	0.9952877816100448
122	ENSP00000306138	0.9886951799362708
123	ENSP00000231188	0.6636520813938024
124	ENSP00000350348	0.8219693484382561
125	ENSP00000344173	0.919637190642243
126	ENSP00000306253	0.33765564899800604
127	ENSP00000370744	0.30440303070439795
128	ENSP00000363435	0.12195741811784135
129	ENSP00000295101	0.7806563290461401
130	ENSP00000293441	0.9797603510727484
131	ENSP00000248150	0.7539810940870648
132	ENSP00000356436	0.12710067755604001
133	ENSP00000260402	0.17787407318658136
134	ENSP00000443631	0.15803422192010844
135	ENSP00000367762	0.4507473796445251
136	ENSP00000342793	0.11224856014925393
137	ENSP00000263088	0.2481286890692122
138	ENSP00000334448	0.8518734950010753
139	ENSP00000378323	0.6704545099085034
140	ENSP00000378306	0.5244810123776508
141	ENSP00000380878	0.34030504694907676
142	ENSP00000234310	0.5916855323468678
143	ENSP00000363939	0.03785194853626702
144	ENSP00000309591	0.30166212057816105
145	ENSP00000359719	0.6870364735711844
146	ENSP00000366488	0.057279236276849645
147	ENSP00000408695	0.5737986059196521
148	ENSP00000305355	0.6269610244993739
149	ENSP00000263431	0.922005830367828
150	ENSP00000215832	0.4473533127256113
151	ENSP00000263025	0.3726368840872657
152	ENSP00000360021	0.14444436297807803
153	ENSP00000232564	0.5310465390538504
154	ENSP00000419313	0.4871364656695551
155	ENSP00000266376	0.3477842642803247
156	ENSP00000288139	0.6069882607243514
157	ENSP00000472546	0.41709073270846914
158	ENSP00000316377	0.9339470483481404
159	ENSP00000300873	0.8596295054630629
160	ENSP00000439937	0.4644365188650371
161	ENSP00000305632	0.2901653139453184
162	ENSP00000334382	0.6811475518078333
163	ENSP00000263826	0.6926216546595245
164	ENSP00000342136	0.3632473965931624
165	ENSP00000306490	0.8327854425301615
166	ENSP00000399745	0.3210202703347247
167	ENSP00000255380	0.5794119389287418
168	ENSP00000409378	0.659744073565815
169	ENSP00000372750	0.876369587988333
170	ENSP00000315602	0.5010056346585776
171	ENSP00000359285	0.915294044839429
172	ENSP00000357461	0.9633444839758679
173	ENSP00000261751	0.6706129744551985
174	ENSP00000387699	0.4787724280246188
175	ENSP00000480157	0.10669624301792242
176	ENSP00000357596	0.31635240663833375
177	ENSP00000451828	0.3412670611653156
178	ENSP00000375892	0.3586494650301598
179	ENSP00000306245	0.10705122220914584
180	ENSP00000392812	0.07824088688585958
181	ENSP00000346671	0.5773296986580881
182	ENSP00000078429	0.35539191537850834
183	ENSP00000407586	0.4514955310370865
184	ENSP00000371067	0.2383694595045234
185	ENSP00000243457	0.34406425386746553
186	ENSP00000306497	0.9301747835985473
187	ENSP00000477437	1
188	ENSP00000463778	0.6201443939292719
189	ENSP00000375756	0.5359858706753232
190	ENSP00000155840	0.03701203367894845
191	ENSP00000352035	0.93913805524667
192	ENSP00000373648	0.9345015764640494
193	ENSP00000256078	0.45814721207937165
194	ENSP00000336790	0.2894310821145334
195	ENSP00000358548	0.44332122231691556
196	ENSP00000263967	0.4801933107741332
197	ENSP00000289153	0.3887453179400677
198	ENSP00000366563	0.17471122729349908
199	ENSP00000352121	0.042452991799066225
200	ENSP00000428056	0.37156729882343426
201	ENSP00000222254	0.8257208060681366
202	ENSP00000302486	0.394940152208313
203	ENSP00000345055	0.7696545909025035
204	ENSP00000381185	0.38598639872523016
205	ENSP00000329140	0.13373610588659715
206	ENSP00000365441	0.5248903058808675
207	ENSP00000355192	0.03461313168965334
208	ENSP00000282356	0.8529308496026473
209	ENSP00000381412	0.969174533210592
210	ENSP00000379098	0.8037074276475095
211	ENSP00000339740	0.4383114913745239
212	ENSP00000319060	0.4667583125664734
213	ENSP00000078445	0.013734267794336306
214	ENSP00000262741	0.5634399862173897
215	ENSP00000276410	0.7128923770717593
216	ENSP00000481956	0.08572076051558762
217	ENSP00000262916	0.24235612538090334
218	ENSP00000350359	0.6090677133963229
219	ENSP00000395708	0.27742034641712743
220	ENSP00000329093	0.8182226211849192
221	ENSP00000360372	0.051194539249146756
222	ENSP00000360317	0.13134649530771167
223	ENSP00000260682	0.004668916154047399
224	ENSP00000353820	0.36390390915002163
225	ENSP00000360247	0.37705901078323634
226	ENSP00000403644	0.10921148526725909
227	ENSP00000322617	0.6694560669456068
228	ENSP00000239223	0.0844346564578136
229	ENSP00000371929	1
230	ENSP00000251535	0.1518736833684811
231	ENSP00000363512	0.10121283632458536
232	ENSP00000315167	0.03645152662117112
233	ENSP00000458832	0.166597012430296
234	ENSP00000369530	0.02563139784681485
235	ENSP00000295454	0.9509957214994527
236	ENSP00000274547	0.9450157310360019
237	ENSP00000308725	0.9319077195900626
238	ENSP00000406050	0.8379888268156426
239	ENSP00000316244	0.9704419820548114
240	ENSP00000358963	0.32215248982565425
241	ENSP00000363748	0.4310393878490769
242	ENSP00000307766	0.8536057491361646
243	ENSP00000322924	0.3065779169929522
244	ENSP00000437737	0.8076918639153765
245	ENSP00000258400	0.13285513705081176
246	ENSP00000276198	0.9726629942968467
247	ENSP00000347754	0.23691123187129295
248	ENSP00000353915	0.5279837185637447
249	ENSP00000287907	0.9738886882303887
250	ENSP00000289753	0.9135023991012937
251	ENSP00000337949	0.4750995813320341
252	ENSP00000284981	0.5025285473049786
253	ENSP00000290277	0.17854795161679576
254	ENSP00000333496	0.9184375354602523
255	ENSP00000433295	0.24224939520042324
256	ENSP00000357067	0.9219976836511476
257	ENSP00000427120	0.7028451700360794
258	ENSP00000340684	0.0930629989470801
259	ENSP00000367309	0.2537720224125301
260	ENSP00000354612	0.08099832921608825
261	ENSP00000356438	0.012886677252233514
262	ENSP00000251849	0.3293324395529064
263	ENSP00000288602	0.48643529147112025
264	ENSP00000250018	0.19981388347316273
265	ENSP00000311032	0.4354715866638971
266	ENSP00000260191	0.8431911966987621
267	ENSP00000417901	0.6343922243952335
268	ENSP00000306866	0.3188400575316873
269	ENSP00000037243	0.496656879156399
270	ENSP00000379845	0.7737610648220461
271	ENSP00000266458	0.4769377369201637
272	ENSP00000366233	0.6869147512118381
273	ENSP00000393097	0.9783979778667578
274	ENSP00000421828	0.9309141483022959
275	ENSP00000359337	0.9808608637783559
276	ENSP00000264318	0.7941050784770939
277	ENSP00000335592	0.9719074154887036
278	ENSP00000274545	0.9983045657530503
279	ENSP00000367848	0.9615860475403396
280	ENSP00000359353	0.07993522234588193
281	ENSP00000295452	0.9696200586549619
282	ENSP00000410732	0.9867983493129318
283	ENSP00000479113	0.9129906300089387
284	ENSP00000430100	0.05134378774909117
285	ENSP00000350928	0.9739419411253103
286	ENSP00000365437	0.9761568058967771
287	ENSP00000469332	0.81459347209731
288	ENSP00000328875	0.3661016403240265
289	ENSP00000362680	0.380389978381905
290	ENSP00000334002	0.7238238506985559
291	ENSP00000259455	0.9874279626515343
292	ENSP00000354511	0.30363782996530286
293	ENSP00000264110	0.4836410637331156
294	ENSP00000364349	0.3508638042550696
295	ENSP00000229795	0.2599943571918172
296	ENSP00000304643	0.19139663617286418
297	ENSP00000377353	0.8577457868300093
298	ENSP00000354859	0.9054649897479082
299	ENSP00000373169	0.9543973941368079
300	ENSP00000176183	0.47347626860577396
301	ENSP00000306129	0.8705310024955205
302	ENSP00000305742	0.4654262371099546
303	ENSP00000334051	0.7580405470629278
304	ENSP00000375080	0.44873719744276047
305	ENSP00000222330	0.43319717630301513
306	ENSP00000324806	0.6166864163678584
307	ENSP00000408979	0.905478926166691
308	ENSP00000307078	0.40410662432294603
309	ENSP00000393379	0.9645998405186759
310	ENSP00000384517	0.3852556145343306
311	ENSP00000403701	0.357671035596424
312	ENSP00000252939	0.9847168945210257
313	ENSP00000369689	9.133688659193534e-4
314	ENSP00000326031	0.24885702067854645
315	ENSP00000378769	0.3405809932655377
316	ENSP00000341779	0.35735056630809614
317	ENSP00000261475	0.47376668300586205
318	ENSP00000418447	0.4486645610860034
319	ENSP00000221138	0.493403373146187
320	ENSP00000324804	0.40232285666704637
321	ENSP00000311344	0.34783042842501044
322	ENSP00000325074	0.3774167264588385
323	ENSP00000377936	0.9257255307990448
324	ENSP00000335083	0.7785709590185315
325	ENSP00000264977	0.4381086967574924
326	ENSP00000261461	0.2006781771040846
327	ENSP00000164133	0.5706580411633428
328	ENSP00000412324	0.3868591606051419
329	ENSP00000417963	0.4108964806604371
330	ENSP00000337641	0.5675332449792161
331	ENSP00000399970	0.4156825460432428
332	ENSP00000378974	0.5911798517437868
333	ENSP00000333685	0.7038856747992331
334	ENSP00000394560	0.5401903759274859
335	ENSP00000352157	0.8172941920677604
336	ENSP00000211287	0.13079246188274396
337	ENSP00000215659	0.5072391015935466
338	ENSP00000303540	0.967265385415331
339	ENSP00000370571	0.42786900222086743
340	ENSP00000315299	0.004348907084251646
341	ENSP00000254079	0.6652450251099224
342	ENSP00000419081	0.4892675885357425
343	ENSP00000308741	0.4146792964754191
344	ENSP00000417378	0.5164930115578901
345	ENSP00000396045	0.6135667154561021
346	ENSP00000371886	0.4120092384177765
347	ENSP00000407546	0.528625366267208
348	ENSP00000349467	0.643045497030222
349	ENSP00000272298	0.5590384831323454
350	ENSP00000291295	0.6711207662788103
351	bot	0
352	top	0
